dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.12569974625669178,40,vlaai_epoch_1,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P10,mean_recording_pearson_r,0.17442290081659967,40,happyquokka_epoch_50,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.04926802546268798,16,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.04484871423582774,16,ridge_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.0019871137331055806,16,lasso_alpha_0.01,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,-0.0021333631940971577,16,elasticnet_alpha_0.1_l1_0.2,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.016974706486111327,16,cca_nc_1,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.052521907775682414,16,fcnn_epoch_1,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.052521907775682414,16,dnn_epoch_1,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P11,mean_recording_pearson_r,0.009873358774490523,16,cnn_epoch_24,subject_specific_modelset_etard_full
